거래일자,거래시간,연료원,전력거래량(MWh)
2025-01-06,19,신재생(풍력),95.352036
2025-01-06,20,LNG,172.175066
2025-01-06,20,기타,233.107568
2025-01-06,20,신재생(기타),172.955156
2025-01-06,20,신재생(태양광),2.098228
2025-01-06,20,신재생(풍력),96.706329
2025-01-06,21,LNG,170.621052
2025-01-06,21,기타,223.267383
2025-01-06,21,신재생(기타),161.929332
2025-01-06,21,신재생(태양광),0.39402
2025-01-06,21,신재생(풍력),91.46676
2025-01-06,22,LNG,170.647302
2025-01-06,22,기타,215.431862
2025-01-06,22,신재생(기타),161.99916
2025-01-06,22,신재생(태양광),0.026296
2025-01-06,22,신재생(풍력),90.108263
2025-01-06,23,LNG,149.571506
2025-01-06,23,기타,201.50508
2025-01-06,23,신재생(기타),161.982732
2025-01-06,23,신재생(태양광),0.000408
2025-01-06,23,신재생(풍력),94.599352
2025-01-06,24,LNG,156.765714
2025-01-06,24,기타,192.338875
2025-01-06,24,신재생(기타),161.958684
2025-01-06,24,신재생(태양광),0.0004
2025-01-06,24,신재생(풍력),94.584816
2025-01-07,1,LNG,148.702666
2025-01-07,1,기타,181.211453
2025-01-07,1,신재생(기타),161.952808
2025-01-07,1,신재생(태양광),0.00044
2025-01-07,1,신재생(풍력),90.992986
2025-01-07,2,LNG,148.200822
2025-01-07,2,기타,161.803866
2025-01-07,2,신재생(기타),161.950084
2025-01-07,2,신재생(태양광),0.000352
2025-01-07,2,신재생(풍력),78.930194
2025-01-07,3,LNG,148.171548
2025-01-07,3,기타,152.521783
2025-01-07,3,신재생(기타),161.980932
2025-01-07,3,신재생(태양광),0.000376
2025-01-07,3,신재생(풍력),82.263932
2025-01-07,4,LNG,148.161062
2025-01-07,4,기타,148.116862
2025-01-07,4,신재생(기타),162.002888
2025-01-07,4,신재생(태양광),0.000368
2025-01-07,4,신재생(풍력),87.325425
2025-01-07,5,LNG,148.168762
2025-01-07,5,기타,160.589274
2025-01-07,5,신재생(기타),161.94998
2025-01-07,5,신재생(태양광),0.000384
2025-01-07,5,신재생(풍력),95.04492
2025-01-07,6,LNG,148.173102
2025-01-07,6,기타,179.309912
2025-01-07,6,신재생(기타),161.915684
2025-01-07,6,신재생(태양광),0.000264
2025-01-07,6,신재생(풍력),88.893319
2025-01-07,7,LNG,148.15696
2025-01-07,7,기타,177.22384
2025-01-07,7,신재생(기타),161.916256
2025-01-07,7,신재생(태양광),0.000344
2025-01-07,7,신재생(풍력),89.206299
2025-01-07,8,LNG,176.301972
2025-01-07,8,기타,176.748756
2025-01-07,8,신재생(기타),162.065692
2025-01-07,8,신재생(태양광),0.167527
2025-01-07,8,신재생(풍력),92.623318
2025-01-07,9,LNG,200.446862
2025-01-07,9,기타,172.086266
2025-01-07,9,신재생(기타),162.05296
2025-01-07,9,신재생(태양광),14.618524
2025-01-07,9,신재생(풍력),90.675799
2025-01-07,10,LNG,192.060932
2025-01-07,10,기타,172.40645
2025-01-07,10,신재생(기타),162.088144
2025-01-07,10,신재생(태양광),60.461573
2025-01-07,10,신재생(풍력),88.057006
2025-01-07,11,LNG,125.017648
2025-01-07,11,기타,164.308527
2025-01-07,11,신재생(기타),162.064108
2025-01-07,11,신재생(태양광),116.811091
2025-01-07,11,신재생(풍력),78.579704
2025-01-07,12,LNG,74.071424
2025-01-07,12,기타,174.448449
2025-01-07,12,신재생(기타),161.634756
2025-01-07,12,신재생(태양광),151.345407
2025-01-07,12,신재생(풍력),76.422515
2025-01-07,13,LNG,75.545344
2025-01-07,13,기타,194.705819
2025-01-07,13,신재생(기타),144.26988
2025-01-07,13,신재생(태양광),149.321913
2025-01-07,13,신재생(풍력),69.497153
2025-01-07,14,LNG,75.522944
2025-01-07,14,기타,187.608546
2025-01-07,14,신재생(기타),151.468464
2025-01-07,14,신재생(태양광),118.600687
2025-01-07,14,신재생(풍력),78.522051
2025-01-07,15,LNG,75.94496
2025-01-07,15,기타,190.008207
2025-01-07,15,신재생(기타),167.889704
2025-01-07,15,신재생(태양광),77.924474
2025-01-07,15,신재생(풍력),92.626781
2025-01-07,16,LNG,86.221562
2025-01-07,16,기타,199.39253
2025-01-07,16,신재생(기타),162.12934
2025-01-07,16,신재생(태양광),49.852841
2025-01-07,16,신재생(풍력),96.153791
2025-01-07,17,LNG,125.561436
2025-01-07,17,기타,180.997431
2025-01-07,17,신재생(기타),173.73156
2025-01-07,17,신재생(태양광),17.019616
2025-01-07,17,신재생(풍력),93.891505
2025-01-07,18,LNG,212.700068
2025-01-07,18,기타,169.249994
2025-01-07,18,신재생(기타),162.110172
2025-01-07,18,신재생(태양광),2.043057
2025-01-07,18,신재생(풍력),82.798162
2025-01-07,19,LNG,252.828562
2025-01-07,19,기타,183.935852
2025-01-07,19,신재생(기타),169.572532
2025-01-07,19,신재생(태양광),1.687352
2025-01-07,19,신재생(풍력),78.368063
2025-01-07,20,LNG,259.513828
2025-01-07,20,기타,175.35353
2025-01-07,20,신재생(기타),177.84453
2025-01-07,20,신재생(태양광),1.85164
2025-01-07,20,신재생(풍력),87.252532
2025-01-07,21,LNG,241.577392
2025-01-07,21,기타,163.248318
2025-01-07,21,신재생(기타),177.770444
2025-01-07,21,신재생(태양광),1.125848
2025-01-07,21,신재생(풍력),85.90159
2025-01-07,22,LNG,240.977254
2025-01-07,22,기타,148.761221
2025-01-07,22,신재생(기타),157.846783
2025-01-07,22,신재생(태양광),0.030768
2025-01-07,22,신재생(풍력),79.466382
2025-01-07,23,LNG,219.706774
2025-01-07,23,기타,151.26141
2025-01-07,23,신재생(기타),148.395082
2025-01-07,23,신재생(태양광),0.000296
2025-01-07,23,신재생(풍력),79.340091
2025-01-07,24,LNG,161.762958
2025-01-07,24,기타,156.220437
2025-01-07,24,신재생(기타),148.413189
2025-01-07,24,신재생(태양광),0.000096
2025-01-07,24,신재생(풍력),81.639007
2025-01-08,1,LNG,140.687232
2025-01-08,1,기타,125.41255
2025-01-08,1,신재생(기타),159.37377
2025-01-08,1,신재생(태양광),0.000104
2025-01-08,1,신재생(풍력),80.929417
2025-01-08,2,LNG,140.707392
2025-01-08,2,기타,101.717849
2025-01-08,2,신재생(기타),162.22897
2025-01-08,2,신재생(태양광),0.000112
2025-01-08,2,신재생(풍력),74.715633
2025-01-08,3,LNG,140.714448
2025-01-08,3,기타,115.581636
2025-01-08,3,신재생(기타),162.153158
2025-01-08,3,신재생(태양광),0.000128
2025-01-08,3,신재생(풍력),78.58538
2025-01-08,4,LNG,140.727664
2025-01-08,4,기타,124.326606
2025-01-08,4,신재생(기타),162.182861
2025-01-08,4,신재생(태양광),0.000232
2025-01-08,4,신재생(풍력),78.887436
2025-01-08,5,LNG,140.736736
2025-01-08,5,기타,116.765467
2025-01-08,5,신재생(기타),162.174248
2025-01-08,5,신재생(태양광),0.000232
2025-01-08,5,신재생(풍력),71.717558
2025-01-08,6,LNG,140.743792
2025-01-08,6,기타,134.056285
2025-01-08,6,신재생(기타),162.157864
2025-01-08,6,신재생(태양광),0.000216
2025-01-08,6,신재생(풍력),63.681746
2025-01-08,7,LNG,140.695296
2025-01-08,7,기타,103.669864
2025-01-08,7,신재생(기타),162.19311
2025-01-08,7,신재생(태양광),0.0002
2025-01-08,7,신재생(풍력),51.503403
2025-01-08,8,LNG,162.513064
2025-01-08,8,기타,72.382285
2025-01-08,8,신재생(기타),176.083362
2025-01-08,8,신재생(태양광),0.09302
2025-01-08,8,신재생(풍력),36.75696
2025-01-08,9,LNG,185.170776
2025-01-08,9,기타,44.070333
2025-01-08,9,신재생(기타),243.376082
2025-01-08,9,신재생(태양광),11.167808
2025-01-08,9,신재생(풍력),22.491052
2025-01-08,10,LNG,212.030952
2025-01-08,10,기타,40.123343
2025-01-08,10,신재생(기타),200.972481
2025-01-08,10,신재생(태양광),39.08846
2025-01-08,10,신재생(풍력),14.280453
2025-01-08,11,LNG,219.183552
2025-01-08,11,기타,40.645154
2025-01-08,11,신재생(기타),162.10254
2025-01-08,11,신재생(태양광),86.033984
2025-01-08,11,신재생(풍력),3.294559
2025-01-08,12,LNG,206.07608
2025-01-08,12,기타,30.775693
2025-01-08,12,신재생(기타),173.001199
2025-01-08,12,신재생(태양광),62.584568
2025-01-08,12,신재생(풍력),3.998821
2025-01-08,13,LNG,220.978492
2025-01-08,13,기타,31.775281
2025-01-08,13,신재생(기타),164.046037
2025-01-08,13,신재생(태양광),47.387605
2025-01-08,13,신재생(풍력),10.235404
2025-01-08,14,LNG,256.563398
2025-01-08,14,기타,35.751909
2025-01-08,14,신재생(기타),162.306346
2025-01-08,14,신재생(태양광),37.137032
2025-01-08,14,신재생(풍력),9.363813
2025-01-08,15,LNG,240.921856
2025-01-08,15,기타,44.282391
2025-01-08,15,신재생(기타),162.277251
2025-01-08,15,신재생(태양광),44.084526
2025-01-08,15,신재생(풍력),5.175016
2025-01-08,16,LNG,270.020548
2025-01-08,16,기타,47.401452
2025-01-08,16,신재생(기타),162.291126
2025-01-08,16,신재생(태양광),41.669809
2025-01-08,16,신재생(풍력),24.822914
2025-01-08,17,LNG,260.134518
2025-01-08,17,기타,53.39722
2025-01-08,17,신재생(기타),162.336028
2025-01-08,17,신재생(태양광),17.897008
2025-01-08,17,신재생(풍력),51.257544
2025-01-08,18,LNG,279.024648
2025-01-08,18,기타,51.656446
2025-01-08,18,신재생(기타),183.100745
2025-01-08,18,신재생(태양광),2.711271
2025-01-08,18,신재생(풍력),50.18655
2025-01-08,19,LNG,234.942778
2025-01-08,19,기타,111.241734
2025-01-08,19,신재생(기타),183.149184
2025-01-08,19,신재생(태양광),0.418044
2025-01-08,19,신재생(풍력),63.980528
2025-01-08,20,LNG,259.250054
2025-01-08,20,기타,119.247876
2025-01-08,20,신재생(기타),192.715576
2025-01-08,20,신재생(태양광),0.310304
2025-01-08,20,신재생(풍력),62.526383
2025-01-08,21,LNG,236.51187
2025-01-08,21,기타,134.244449
2025-01-08,21,신재생(기타),192.675
2025-01-08,21,신재생(태양광),0.000512
2025-01-08,21,신재생(풍력),74.596213
2025-01-08,22,LNG,181.527374
2025-01-08,22,기타,172.596359
2025-01-08,22,신재생(기타),172.196104
2025-01-08,22,신재생(태양광),0.000296
2025-01-08,22,신재생(풍력),90.976733
2025-01-08,23,LNG,108.671836
2025-01-08,23,기타,208.908511
2025-01-08,23,신재생(기타),162.184561
2025-01-08,23,신재생(태양광),0.0004
2025-01-08,23,신재생(풍력),90.130925
2025-01-08,24,LNG,75.525632
2025-01-08,24,기타,218.547759
2025-01-08,24,신재생(기타),162.158784
2025-01-08,24,신재생(태양광),0.000376
2025-01-08,24,신재생(풍력),85.09738
2025-01-09,1,LNG,70.393344
2025-01-09,1,기타,207.316198
2025-01-09,1,신재생(기타),162.16747
2025-01-09,1,신재생(태양광),0.00036
2025-01-09,1,신재생(풍력),85.47931
2025-01-09,2,LNG,75.609184
2025-01-09,2,기타,199.398558
2025-01-09,2,신재생(기타),162.182624
2025-01-09,2,신재생(태양광),0.00036
2025-01-09,2,신재생(풍력),87.711687
2025-01-09,3,LNG,70.413728
2025-01-09,3,기타,189.155476
2025-01-09,3,신재생(기타),162.220302
2025-01-09,3,신재생(태양광),0.00028
2025-01-09,3,신재생(풍력),89.690846
2025-01-09,4,LNG,70.279552
2025-01-09,4,기타,214.001297
2025-01-09,4,신재생(기타),162.244494
2025-01-09,4,신재생(태양광),0.00016
2025-01-09,4,신재생(풍력),90.12732
2025-01-09,5,LNG,70.261856
2025-01-09,5,기타,199.546344
2025-01-09,5,신재생(기타),162.238019
2025-01-09,5,신재생(태양광),0.000128
2025-01-09,5,신재생(풍력),85.614802
2025-01-09,6,LNG,70.256928
2025-01-09,6,기타,205.705225
2025-01-09,6,신재생(기타),162.224538
2025-01-09,6,신재생(태양광),0.000176
2025-01-09,6,신재생(풍력),83.931968
2025-01-09,7,LNG,80.246054
2025-01-09,7,기타,208.544018
2025-01-09,7,신재생(기타),162.248224
2025-01-09,7,신재생(태양광),0.0002
2025-01-09,7,신재생(풍력),84.452063
2025-01-09,8,LNG,114.54499
2025-01-09,8,기타,183.867687
2025-01-09,8,신재생(기타),162.127614
2025-01-09,8,신재생(태양광),0.026196
2025-01-09,8,신재생(풍력),86.931286
2025-01-09,9,LNG,167.962564
2025-01-09,9,기타,186.764321
2025-01-09,9,신재생(기타),162.223237
2025-01-09,9,신재생(태양광),6.381933
2025-01-09,9,신재생(풍력),79.110045
2025-01-09,10,LNG,201.055008
2025-01-09,10,기타,183.528836
2025-01-09,10,신재생(기타),162.307755
2025-01-09,10,신재생(태양광),41.286637
2025-01-09,10,신재생(풍력),81.859875
2025-01-09,11,LNG,179.698246
2025-01-09,11,기타,201.002787
2025-01-09,11,신재생(기타),162.262783
2025-01-09,11,신재생(태양광),93.052787
2025-01-09,11,신재생(풍력),75.395306
2025-01-09,12,LNG,148.150114
2025-01-09,12,기타,194.346309
2025-01-09,12,신재생(기타),146.582345
2025-01-09,12,신재생(태양광),114.783428
2025-01-09,12,신재생(풍력),84.884873
2025-01-09,13,LNG,148.095374
2025-01-09,13,기타,199.578209
2025-01-09,13,신재생(기타),108.752834
2025-01-09,13,신재생(태양광),125.958719
2025-01-09,13,신재생(풍력),88.62285
2025-01-09,14,LNG,155.009064
2025-01-09,14,기타,203.131356
2025-01-09,14,신재생(기타),122.540644
2025-01-09,14,신재생(태양광),100.760362
2025-01-09,14,신재생(풍력),88.507078
2025-01-09,15,LNG,186.935532
2025-01-09,15,기타,190.840498
2025-01-09,15,신재생(기타),162.320255
2025-01-09,15,신재생(태양광),61.7532
2025-01-09,15,신재생(풍력),76.590974
2025-01-09,16,LNG,203.292656
2025-01-09,16,기타,191.325787
2025-01-09,16,신재생(기타),175.743237
2025-01-09,16,신재생(태양광),19.968885
2025-01-09,16,신재생(풍력),82.263364
2025-01-09,17,LNG,219.71201
2025-01-09,17,기타,186.347447
2025-01-09,17,신재생(기타),178.251186
2025-01-09,17,신재생(태양광),6.674791
2025-01-09,17,신재생(풍력),85.826412
2025-01-09,18,LNG,261.87364
2025-01-09,18,기타,179.17626
2025-01-09,18,신재생(기타),186.794896
2025-01-09,18,신재생(태양광),1.739865
2025-01-09,18,신재생(풍력),84.968812
2025-01-09,19,LNG,260.736448
2025-01-09,19,기타,205.654308
2025-01-09,19,신재생(기타),214.154204
2025-01-09,19,신재생(태양광),1.490851
2025-01-09,19,신재생(풍력),84.95874
2025-01-09,20,LNG,260.16242
2025-01-09,20,기타,200.767157
2025-01-09,20,신재생(기타),219.994359
2025-01-09,20,신재생(태양광),1.328588
2025-01-09,20,신재생(풍력),83.521852
2025-01-09,21,LNG,260.113392
2025-01-09,21,기타,185.122147
2025-01-09,21,신재생(기타),213.560937
2025-01-09,21,신재생(태양광),0.70836
2025-01-09,21,신재생(풍력),81.32056
2025-01-09,22,LNG,246.773828
2025-01-09,22,기타,196.099318
2025-01-09,22,신재생(기타),172.811573
2025-01-09,22,신재생(태양광),0.001264
2025-01-09,22,신재생(풍력),80.892772
2025-01-09,23,LNG,157.348744
2025-01-09,23,기타,198.603816
2025-01-09,23,신재생(기타),162.166156
2025-01-09,23,신재생(태양광),0.000312
2025-01-09,23,신재생(풍력),86.507492
2025-01-09,24,LNG,151.214896
2025-01-09,24,기타,201.603229
2025-01-09,24,신재생(기타),162.146716
2025-01-09,24,신재생(태양광),0.000296
2025-01-09,24,신재생(풍력),86.28482
2025-01-10,1,LNG,97.007008
2025-01-10,1,기타,184.760499
2025-01-10,1,신재생(기타),162.178307
2025-01-10,1,신재생(태양광),0.000296
2025-01-10,1,신재생(풍력),87.913596
2025-01-10,2,LNG,75.520032
2025-01-10,2,기타,183.606852
2025-01-10,2,신재생(기타),162.16859
2025-01-10,2,신재생(태양광),0.000248
2025-01-10,2,신재생(풍력),87.960492
2025-01-10,3,LNG,70.404096
2025-01-10,3,기타,178.289178
2025-01-10,3,신재생(기타),162.160374
2025-01-10,3,신재생(태양광),0.000256
2025-01-10,3,신재생(풍력),82.578796
2025-01-10,4,LNG,70.2744
2025-01-10,4,기타,180.485619
2025-01-10,4,신재생(기타),162.205968
2025-01-10,4,신재생(태양광),0.000272
2025-01-10,4,신재생(풍력),80.611156
2025-01-10,5,LNG,72.798208
2025-01-10,5,기타,198.383084
2025-01-10,5,신재생(기타),162.206688
2025-01-10,5,신재생(태양광),0.000232
2025-01-10,5,신재생(풍력),81.820324
2025-01-10,6,LNG,75.490464
2025-01-10,6,기타,210.087877
2025-01-10,6,신재생(기타),162.213774
2025-01-10,6,신재생(태양광),0.000328
2025-01-10,6,신재생(풍력),71.713052
2025-01-10,7,LNG,80.571344
2025-01-10,7,기타,196.446066
2025-01-10,7,신재생(기타),162.21262
2025-01-10,7,신재생(태양광),0.000384
2025-01-10,7,신재생(풍력),77.700769
2025-01-10,8,LNG,123.03088
2025-01-10,8,기타,168.595742
2025-01-10,8,신재생(기타),163.353895
2025-01-10,8,신재생(태양광),0.025923
2025-01-10,8,신재생(풍력),65.405114
2025-01-10,9,LNG,160.2356
2025-01-10,9,기타,166.45333
2025-01-10,9,신재생(기타),202.13939
2025-01-10,9,신재생(태양광),2.94888
2025-01-10,9,신재생(풍력),53.503117
2025-01-10,10,LNG,177.189992
2025-01-10,10,기타,180.456258
2025-01-10,10,신재생(기타),179.799193
2025-01-10,10,신재생(태양광),14.816844
2025-01-10,10,신재생(풍력),66.783859
2025-01-10,11,LNG,187.990992
2025-01-10,11,기타,162.121074
2025-01-10,11,신재생(기타),170.761899
2025-01-10,11,신재생(태양광),34.835648
2025-01-10,11,신재생(풍력),59.437658
2025-01-10,12,LNG,194.42836
2025-01-10,12,기타,154.472518
2025-01-10,12,신재생(기타),162.277156
2025-01-10,12,신재생(태양광),73.860775
2025-01-10,12,신재생(풍력),47.325689
2025-01-10,13,LNG,195.124944
2025-01-10,13,기타,169.662867
2025-01-10,13,신재생(기타),162.241699
2025-01-10,13,신재생(태양광),97.826963
2025-01-10,13,신재생(풍력),43.531115
2025-01-10,14,LNG,195.222664
2025-01-10,14,기타,188.120584
2025-01-10,14,신재생(기타),162.169197
2025-01-10,14,신재생(태양광),95.661946
2025-01-10,14,신재생(풍력),50.418007
2025-01-10,15,LNG,172.803078
2025-01-10,15,기타,188.660572
2025-01-10,15,신재생(기타),162.177458
2025-01-10,15,신재생(태양광),95.57374
2025-01-10,15,신재생(풍력),51.307436
2025-01-10,16,LNG,187.596542
2025-01-10,16,기타,168.737187
2025-01-10,16,신재생(기타),162.169902
2025-01-10,16,신재생(태양광),51.167458
2025-01-10,16,신재생(풍력),55.946362
2025-01-10,17,LNG,246.931566
2025-01-10,17,기타,144.811296
2025-01-10,17,신재생(기타),162.166022
2025-01-10,17,신재생(태양광),19.511038
2025-01-10,17,신재생(풍력),53.365929
2025-01-10,18,LNG,290.525872
2025-01-10,18,기타,129.158622
2025-01-10,18,신재생(기타),162.274908
2025-01-10,18,신재생(태양광),2.571818
2025-01-10,18,신재생(풍력),50.771285
2025-01-10,19,LNG,298.963462
2025-01-10,19,기타,113.125885
2025-01-10,19,신재생(기타),162.252874
2025-01-10,19,신재생(태양광),1.062404
2025-01-10,19,신재생(풍력),62.563348
2025-01-10,20,LNG,305.231136
2025-01-10,20,기타,119.736426
2025-01-10,20,신재생(기타),162.148665
2025-01-10,20,신재생(태양광),1.037708
2025-01-10,20,신재생(풍력),60.706795
2025-01-10,21,LNG,310.467962
2025-01-10,21,기타,122.509961
2025-01-10,21,신재생(기타),162.179304
2025-01-10,21,신재생(태양광),0.113156
2025-01-10,21,신재생(풍력),63.660319
2025-01-10,22,LNG,301.193634
2025-01-10,22,기타,114.311406
2025-01-10,22,신재생(기타),162.159491
2025-01-10,22,신재생(태양광),0.000352
2025-01-10,22,신재생(풍력),60.129871
2025-01-10,23,LNG,261.700418
2025-01-10,23,기타,92.645764
2025-01-10,23,신재생(기타),162.160837
2025-01-10,23,신재생(태양광),0.000344
2025-01-10,23,신재생(풍력),63.435437
2025-01-10,24,LNG,261.506392
2025-01-10,24,기타,83.762957
2025-01-10,24,신재생(기타),162.164027
2025-01-10,24,신재생(태양광),0.000312
2025-01-10,24,신재생(풍력),71.710314
2025-01-11,1,LNG,192.81024
2025-01-11,1,기타,85.046306
2025-01-11,1,신재생(기타),162.131573
2025-01-11,1,신재생(태양광),0.000272
